epoch,loss,val_loss
7,2223.27417,335.0095215
8,2212.130615,347.5922241
9,2201.561523,362.1356201
0,1757.160767,459.1221313
1,1763.528687,464.9790649
2,1766.52771,465.9973145
3,1766.310913,462.6369019
4,1763.310791,455.78302
5,1758.140869,446.5447388
6,1751.494507,436.0892639
7,1744.05249,425.5072327
8,1736.419678,415.7230835
9,1729.083618,407.4224854
0,1677.733643,308.2862854
1,1679.007446,302.8297119
2,1680.173584,298.927002
3,1680.8396,296.0107117
4,1680.77417,293.6846008
5,1679.885742,291.7311401
6,1678.223022,290.0906982
7,1675.943726,288.8034668
8,1673.25708,287.9660034
9,1670.389893,287.6717224
0,2120.963379,424.7659302
1,2119.435303,424.5316772
2,2117.968262,424.4352112
3,2116.559814,424.4006958
4,2115.181641,424.344574
5,2113.805176,424.1929626
6,2112.397949,423.8838501
7,2110.934814,423.3706665
8,2109.399902,422.6321716
9,2107.783936,421.664856
0,2185.374023,319.5452576
1,2184.827881,318.4762268
2,2183.330811,317.1791992
3,2180.997803,315.7477112
4,2177.960938,314.2896423
5,2174.350342,312.9216919
6,2170.305664,311.7518005
7,2165.954102,310.8664246
8,2161.404785,310.3312378
9,2156.74585,310.1829529
0,2129.472656,444.0410767
1,2127.909424,445.0690308
2,2126.255615,446.5554199
3,2124.59668,448.4953613
4,2122.985107,450.8626099
5,2121.44873,453.6132202
6,2119.99292,456.6885376
7,2118.618896,460.0221252
8,2117.303467,463.5390015
9,2116.020508,467.1664124
0,1955.583252,427.1525269
1,1956.126709,428.1366272
2,1955.712524,427.7500916
3,1954.419556,426.1888733
4,1952.362915,423.6903687
5,1949.683228,420.5102539
6,1946.532471,416.9021606
7,1943.061157,413.096283
8,1939.407593,409.2891846
9,1935.698853,405.6386719
0,1837.562744,418.1802368
1,1836.44043,415.2990112
2,1834.690063,412.6959534
3,1832.403687,410.3125
4,1829.676147,408.1203003
5,1826.608154,406.1090393
6,1823.297241,404.2868347
7,1819.835205,402.6739502
8,1816.302368,401.2943726
9,1812.773071,400.1716003
0,2290.295898,238.9554749
1,2289.326416,239.8515167
2,2287.362793,241.5988312
3,2284.632568,244.1708527
4,2281.364502,247.5275574
5,2277.769043,251.6038818
6,2274.028564,256.2841492
7,2270.293701,261.4225464
8,2266.658203,266.8377075
9,2263.176025,272.3339844
0,2272.434082,420.6151428
1,2272.81958,427.2948608
2,2272.629395,433.4512634
3,2271.854248,438.9083862
4,2270.503906,443.5480042
5,2268.61084,447.3130493
6,2266.220703,450.1983032
7,2263.394531,452.2474976
8,2260.205566,453.5365601
9,2256.72998,454.1781311
0,2214.07959,311.677124
1,2211.117676,309.1488647
2,2207.620117,305.9623108
3,2203.788574,302.5264587
4,2199.804688,299.2078247
5,2195.819336,296.3043823
6,2191.929199,294.0400696
7,2188.196289,292.5591431
8,2184.648438,291.9326782
9,2181.292725,292.1757507
0,1952.795654,275.5312195
1,1951.0625,274.2145996
2,1948.93335,272.8551636
3,1946.543945,271.6756897
4,1943.999756,270.8454895
5,1941.393555,270.4716492
6,1938.780029,270.6091003
7,1936.216064,271.2639465
8,1933.724365,272.3843994
9,1931.312134,273.8762817
0,2186.08252,469.7752991
1,2183.45459,472.6412048
2,2180.202148,476.3668518
3,2176.513672,480.9140015
4,2172.545166,486.1769409
5,2168.425781,492.0077515
6,2164.249023,498.2198792
7,2160.094727,504.6005249
8,2156.020508,510.9315491
9,2152.065186,517.0020142
0,2410.433594,380.5134583
1,2410.855957,381.461792
2,2409.83252,381.1723633
3,2407.530762,379.9767456
4,2404.200195,378.2306519
5,2400.130127,376.2558289
6,2395.610352,374.2953186
7,2390.883789,372.4994507
8,2386.13623,370.9152222
9,2381.50708,369.5055542
0,2114.153564,390.5411377
1,2111.59375,387.7354736
2,2107.944336,384.6339722
3,2103.405518,381.4685364
4,2098.17749,378.4316406
5,2092.440918,375.6782227
6,2086.379395,373.3243103
7,2080.15625,371.4494934
8,2073.927002,370.1062927
9,2067.818604,369.3075867
0,2211.737061,393.1075439
1,2211.800537,391.9381104
2,2210.956787,390.6018372
3,2209.369385,389.1777649
4,2207.232666,387.7973022
5,2204.717529,386.5931396
6,2201.959717,385.6635742
7,2199.049561,385.0735168
8,2196.035645,384.8508301
9,2192.929199,384.9957581
0,1612.101685,398.6196594
1,1611.574341,399.5677185
2,1610.411621,400.0877075
3,1608.644653,400.0875854
4,1606.323608,399.5030518
5,1603.522949,398.2877197
6,1600.328857,396.440918
7,1596.842163,394.0088501
8,1593.168457,391.0666199
9,1589.414429,387.715271
0,1820.905518,401.9049988
1,1820.359741,397.5126648
2,1819.057373,393.2391052
3,1817.19043,389.4042969
4,1814.929321,386.2616882
5,1812.425537,383.9801941
6,1809.795166,382.629425
7,1807.113647,382.190918
8,1804.44043,382.5548096
9,1801.792603,383.5783997
0,2026.127563,261.9549866
1,2025.578857,262.9754639
2,2024.704834,263.8695374
3,2023.527588,264.603363
4,2022.081787,265.1707764
5,2020.407471,265.5834961
6,2018.544678,265.8700867
7,2016.540649,266.0600586
8,2014.439819,266.1882019
9,2012.281982,266.2902222
0,2280.98291,320.7419434
1,2280.264404,323.1547241
2,2277.440186,326.5489197
3,2272.965332,331.122406
4,2267.364258,337.0667419
5,2261.159912,344.4718018
6,2254.805664,353.2987061
7,2248.640869,363.3868408
8,2242.886475,374.4243469
9,2237.647217,386.0021667
0,2061.69751,598.2516479
1,2064.803955,598.7246094
2,2063.290527,594.6538086
3,2057.713379,587.3264771
4,2049.118164,578.2583618
5,2038.759033,568.9404297
6,2027.973267,560.6223755
7,2017.884155,554.2099609
8,2009.356689,550.2171021
9,2002.917725,548.7543945
0,2174.05542,291.8094177
1,2179.418457,293.3749084
2,2182.972656,294.6058044
3,2184.176758,295.1214294
4,2182.936523,294.9859314
5,2179.533203,294.5832825
6,2174.51123,294.4389954
7,2168.550293,295.0489197
8,2162.331543,296.7669373
9,2156.435059,299.7382813
0,2091.888184,415.0858459
1,2089.825684,423.7071228
2,2087.991211,432.1019897
3,2086.209473,439.616272
4,2084.27832,445.7442322
5,2082.038086,450.1568909
6,2079.370361,452.7186584
7,2076.223633,453.4699707
8,2072.628906,452.5993042
9,2068.663086,450.3969727
0,2545.175781,475.1664429
1,2545.66333,475.5349731
2,2545.072998,477.2559204
3,2543.495605,480.2302856
4,2541.062256,484.3851929
5,2537.924561,489.6626587
6,2534.246094,495.9994202
7,2530.19043,503.3150024
8,2525.918213,511.4970093
9,2521.562744,520.4108276
0,2182.125244,358.9190063
1,2182.405518,359.6831055
2,2181.732666,359.3233643
3,2180.153564,357.9242554
4,2177.755859,355.6539307
5,2174.653076,352.7359314
6,2170.977051,349.4265747
7,2166.868652,345.991394
8,2162.464355,342.6581116
9,2157.888184,339.6195679
0,2035.500732,461.8806763
1,2032.178345,457.703186
2,2028.356201,453.7634888
3,2024.172119,450.1742554
4,2019.741455,447.0069275
5,2015.175537,444.2788086
6,2010.572266,441.9933167
7,2006.009155,440.1190796
8,2001.543213,438.6170959
9,1997.221069,437.4408569
0,2223.771484,608.3903198
1,2223.593018,609.5263062
2,2222.365234,611.6836548
3,2220.183594,614.8230591
4,2217.195801,618.9428101
5,2213.574219,624.0377808
6,2209.502441,630.0701294
7,2205.158936,636.968689
8,2200.692627,644.6072998
9,2196.239502,652.829834
0,2238.237793,300.2427979
1,2238.886719,301.2233276
2,2237.961426,299.9643555
3,2235.638672,296.7991638
4,2232.148682,292.2279663
5,2227.735352,286.7820129
6,2222.658447,280.9927368
7,2217.204102,275.2913513
8,2211.595947,270.0414124
9,2205.994385,265.4842834
0,2646.248535,222.1172791
1,2644.618164,220.3011932
2,2642.177002,219.361084
3,2639.101807,219.3061218
4,2635.57251,220.1116028
5,2631.780273,221.7200165
6,2627.873535,224.0266876
7,2623.972656,226.8936005
8,2620.169678,230.1532898
9,2616.524658,233.6302948
0,1962.995728,344.3424377
1,1964.8125,344.4356079
2,1964.847412,343.3053284
3,1963.278564,341.3448181
4,1960.421631,339.0529175
5,1956.669312,336.9161072
6,1952.40271,335.3179321
7,1947.957642,334.462616
8,1943.581055,334.4041138
9,1939.443726,335.0418091
0,2134.334961,478.8093262
1,2134.357178,475.8485413
2,2133.51123,473.0584106
3,2131.722656,470.4559631
4,2129.040527,468.2771606
5,2125.614746,466.8649292
6,2121.660645,466.5515747
7,2117.433105,467.5673218
8,2113.167236,469.9756775
9,2109.064697,473.6716919
0,1844.970337,438.391449
1,1842.520142,439.5734863
2,1839.345337,439.9293823
3,1835.495117,439.3605347
4,1831.057373,437.8937073
5,1826.148071,435.6589966
6,1820.914429,432.8543396
7,1815.503662,429.7183228
8,1810.051392,426.4840698
9,1804.701904,423.3643188
0,2214.350586,327.3230591
1,2215.27124,325.7487488
2,2214.36084,323.530365
3,2211.792236,320.8875122
4,2207.786377,318.1537781
5,2202.614014,315.7199097
6,2196.557617,313.9666138
7,2189.888184,313.2248535
8,2182.865723,313.7493591
9,2175.722412,315.7124634
0,1900.357666,202.2636108
1,1897.780029,204.1428833
2,1894.16272,205.9971619
3,1889.852905,207.9824219
4,1885.233154,210.2732849
5,1880.655029,212.9749451
6,1876.40625,216.0862122
7,1872.674072,219.4886169
8,1869.537842,222.9705505
9,1866.971436,226.2609863
0,2227.541748,433.831604
1,2225.963379,434.4854126
2,2222.837646,433.4632263
3,2218.313721,431.4604492
4,2212.691895,429.3245239
5,2206.372559,427.8685913
6,2199.77124,427.6958618
7,2193.266846,429.1358948
8,2187.158447,432.268158
9,2181.658447,436.9026489
0,2465.419678,337.9475708
1,2463.962158,344.3232422
2,2461.678223,349.7542419
3,2458.738525,353.8278503
4,2455.285645,356.2678528
5,2451.411865,356.9516296
6,2447.208252,355.8972778
7,2442.752686,353.2589111
8,2438.123291,349.2876282
9,2433.399902,344.3064575
0,1886.666992,478.0789185
1,1882.005493,475.2266541
2,1876.396484,472.7820435
3,1870.083374,470.8848267
4,1863.28833,469.6647339
5,1856.222412,469.2100525
6,1849.081421,469.586731
7,1842.009033,470.8338013
8,1835.135132,472.9580688
9,1828.540405,475.946228
0,1938.859741,380.4295959
1,1937.324463,384.4719543
2,1935.230225,388.2761841
3,1932.626221,391.7580872
4,1929.585205,394.8686218
5,1926.165649,397.5950623
6,1922.456665,399.9577332
7,1918.553467,401.9663086
8,1914.525391,403.6427002
9,1910.427002,405.0216675
0,2071.550537,287.5682373
1,2069.687256,286.7908325
2,2067.233398,285.2576904
3,2064.260742,283.1330872
4,2060.854736,280.5940247
5,2057.105713,277.8140259
6,2053.105469,274.9535828
7,2048.951416,272.1706238
8,2044.739258,269.605835
9,2040.550537,267.3648682
0,1983.441162,347.1731262
1,1982.122803,345.3363647
2,1979.617432,344.0429993
3,1976.161865,343.1713257
4,1972.028931,342.6128845
5,1967.468384,342.2627258
6,1962.712891,342.0125732
7,1957.930908,341.7764282
8,1953.248779,341.4547729
9,1948.730225,340.9531555
0,2216.667969,266.0734863
1,2219.444336,265.4176331
2,2220.825928,264.1065369
3,2220.867676,262.2072144
4,2219.720215,259.872345
5,2217.584473,257.290741
6,2214.682129,254.6697693
7,2211.249023,252.1906433
8,2207.498535,250.007782
9,2203.608398,248.2407532
0,2023.255615,484.6539001
1,2021.08667,484.9785156
2,2018.543213,486.624939
3,2015.686768,489.5215759
4,2012.593018,493.6028442
5,2009.357178,498.7966919
6,2006.084717,505.0242615
7,2002.870483,512.1763306
8,1999.799072,520.097229
9,1996.930908,528.6012573
0,2394.465088,581.425415
1,2395.10498,590.9995728
2,2394.649414,599.6098633
3,2393.215332,606.9696045
4,2390.936035,612.8106079
5,2387.939697,616.9261475
6,2384.336914,619.2125244
7,2380.244385,619.6334229
8,2375.762451,618.2637329
9,2370.992188,615.2705078
0,2144.398926,405.7801514
1,2143.750244,399.2489929
2,2142.084961,391.2969971
3,2139.616943,382.6846924
4,2136.597656,374.130127
5,2133.277832,366.2306824
6,2129.868164,359.4200439
7,2126.52002,353.9075012
8,2123.331543,349.7876892
9,2120.351807,347.0374451
0,1607.900513,413.6292114
1,1608.341553,412.6281128
2,1608.14978,412.4971619
3,1607.315796,413.0394592
4,1605.907471,414.1383362
5,1604.035767,415.7352905
6,1601.845093,417.7962036
7,1599.47644,420.2906189
8,1597.067017,423.17276
9,1594.726563,426.3677673
0,1742.606201,371.8911438
1,1742.962158,374.1589966
2,1742.578491,375.5743408
3,1741.45874,376.1707458
4,1739.65332,376.0514832
5,1737.289795,375.3634949
6,1734.511475,374.2828674
7,1731.473022,372.9889221
8,1728.326416,371.6418762
9,1725.198608,370.378479
0,2118.887451,196.3932343
1,2116.621338,194.8995667
2,2113.73584,193.5016327
3,2110.402832,192.3226929
4,2106.751221,191.4212189
5,2102.892334,190.7932892
6,2098.88916,190.37854
7,2094.766113,190.0753937
8,2090.533203,189.7895813
9,2086.222168,189.4414063
0,1500.976929,280.8924866
1,1499.231567,279.1710205
2,1497.073242,277.2652893
3,1494.629883,275.4052734
4,1492.018066,273.772644
5,1489.340576,272.4843445
6,1486.677979,271.594696
7,1484.090942,271.1054993
8,1481.616455,270.9741821
9,1479.279541,271.1346436
0,1767.66333,316.2555847
1,1768.478149,315.2044373
2,1767.971313,313.2502747
3,1766.354126,310.8088684
4,1763.888428,308.3583374
5,1760.839478,306.3118896
6,1757.457642,304.9670715
7,1753.932251,304.4700623
8,1750.395142,304.8057556
9,1746.914795,305.836731
0,1807.328857,321.1842957
1,1806.83667,324.4546509
2,1806.161133,327.9565125
3,1805.31958,331.5559387
4,1804.320313,335.0960388
5,1803.174072,338.4127502
6,1801.877686,341.3582458
7,1800.436279,343.820343
8,1798.85376,345.7223511
9,1797.143921,347.0158997
0,1712.587891,405.6267395
1,1709.550171,399.2795715
2,1704.616821,391.2432861
3,1698.398682,383.0687866
4,1691.522217,376.1755981
5,1684.543701,371.5267334
6,1677.895874,369.5885315
7,1671.838135,370.3960876
8,1666.482178,373.6249695
9,1661.814209,378.6405945
0,2098.407471,339.1664429
1,2101.814697,338.4886169
2,2102.282715,337.0894165
3,2100.063965,335.3354797
4,2095.748535,333.8346863
5,2090.095947,333.250824
6,2083.89209,334.2012634
7,2077.832275,337.0900269
8,2072.426025,342.0325012
9,2067.982178,348.7997437
0,2114.378906,298.5157776
1,2116.50708,305.6195068
2,2117.537598,311.4927368
3,2117.228271,315.5543518
4,2115.518555,317.7623596
5,2112.533691,318.4831238
6,2108.530762,318.3373413
7,2103.851563,318.0240479
8,2098.873535,318.1757507
9,2093.95459,319.2525635
0,2259.77417,491.9412231
1,2259.194336,494.6428833
2,2256.242188,497.2186584
3,2251.090332,499.5636597
4,2243.996582,501.7608032
5,2235.292969,504.0166626
6,2225.327393,506.6194458
7,2214.48584,509.8958435
8,2203.144531,514.1411743
9,2191.652344,519.5869141
0,2034.403076,267.4008179
1,2033.52771,272.7893982
2,2031.814697,276.5114441
3,2029.397095,278.4715576
4,2026.462891,278.7892151
5,2023.231445,277.7198792
6,2019.907593,275.585907
7,2016.652588,272.7255249
8,2013.559204,269.4505005
9,2010.674072,266.0125427
0,2420.451416,246.3910675
1,2416.41748,252.2853088
2,2398.968018,265.3084106
3,2371.890381,288.2096863
4,2339.578857,322.7123718
5,2306.163574,368.6013794
6,2274.965332,423.7130737
7,2248.26123,483.8869019
8,2227.115967,544.1647949
9,2211.554932,599.0923462
0,1938.611328,888.2150269
1,1943.145752,909.3721924
2,1947.479126,914.9212646
3,1950.543701,905.7984619
4,1951.696533,883.80896
5,1950.741455,851.4179688
6,1947.804443,811.6312256
7,1943.267944,767.4814453
8,1937.637329,721.8430786
9,1931.499634,677.1552734
0,2350.830322,527.1086426
1,2334.523193,502.9506226
2,2316.871826,483.3866577
3,2300.200684,470.1576538
4,2286.069824,463.6869202
5,2275.220215,463.4468384
6,2267.779785,468.1075134
7,2263.344482,475.8517456
8,2261.173096,484.6644897
9,2260.29541,492.9125977
0,1838.168213,390.5533752
1,1837.0354,394.5596924
2,1835.563232,397.2167053
3,1833.473267,398.2861938
4,1830.619507,397.7843323
5,1826.977905,395.9416809
6,1822.642822,393.1271362
7,1817.809326,389.772644
8,1812.723633,386.2968445
9,1807.63147,383.0504761
0,2079.540771,419.0391235
1,2073.907471,419.4408264
2,2065.932373,421.3392944
3,2056.871338,425.3579712
4,2047.786377,431.6581116
5,2039.481689,440.010437
6,2032.400635,449.8531799
7,2026.657837,460.4297791
8,2022.11499,470.9441833
9,2018.467163,480.6266479
0,2237.691162,381.6022644
1,2241.638672,381.7828674
2,2240.137695,376.5753174
3,2233.723633,367.0450439
4,2223.418457,354.676178
5,2210.527344,341.1309509
6,2196.430908,328.026001
7,2182.398682,316.6879272
8,2169.471924,308.0495605
9,2158.388428,302.5551147
0,2227.567871,373.0147705
1,2218.542725,372.0828552
2,2209.523438,372.9270325
3,2200.666504,375.1551208
4,2191.89624,378.423645
5,2183.011719,382.474884
6,2173.819824,387.1651611
7,2164.178711,392.4629211
8,2154.031494,398.4330444
9,2143.478516,405.1958008
0,2297.210205,393.5259399
1,2293.556885,401.5552368
2,2290.594482,409.8755798
3,2288.216797,418.0275269
4,2286.321289,425.5675354
5,2284.790283,432.1582947
6,2283.506836,437.5311584
7,2282.369385,441.5317993
8,2281.292969,444.0847778
9,2280.208984,445.1973572
0,2566.191895,663.2349243
1,2563.505615,667.5855103
2,2556.40918,674.4616089
3,2546.373535,684.1210327
4,2534.922119,696.5814819
5,2523.432373,711.480835
6,2512.920166,727.8920288
7,2503.910889,744.7775879
8,2496.532227,760.9830933
9,2490.56543,775.3505249
0,1932.338501,496.0741577
1,1933.554688,494.6969604
2,1932.390259,486.9747925
3,1928.922119,474.0299683
4,1923.539429,457.4046021
5,1916.858643,438.8244019
6,1909.586182,419.9302673
7,1902.380859,402.15448
8,1895.795532,386.5397949
9,1890.200439,373.7140503
0,2093.138672,203.4431152
1,2091.600586,202.7831421
2,2090.420654,204.4212952
3,2089.454346,207.5159454
4,2088.495605,211.2801819
5,2087.310303,215.0782776
6,2085.70874,218.5066833
7,2083.557617,221.4160156
8,2080.829102,223.88591
9,2077.583008,226.1662903
0,2435.912598,324.8302002
1,2428.519043,330.9173889
2,2417.162598,340.512207
3,2403.887207,354.6375732
4,2390.63208,373.7022095
5,2378.945557,397.2860718
6,2369.811523,424.1152954
7,2363.564209,452.2452087
8,2359.946777,479.3492737
9,2358.327148,503.117981
0,2336.389648,541.1123047
1,2342.52124,539.1455688
2,2342.83667,524.8951416
3,2337.811523,501.8087769
4,2328.64624,473.9579468
5,2316.911133,445.2992249
6,2304.206543,418.9597778
7,2292.024658,397.2224426
8,2281.530518,381.2302856
9,2273.271973,371.1062622
0,2256.775635,374.6236572
1,2256.595947,373.9394531
2,2257.01709,376.2451477
3,2257.514893,379.6567383
4,2257.556152,382.7139282
5,2256.762939,384.4356384
6,2254.964355,384.2792969
7,2252.170654,382.1245728
8,2248.530518,378.2139282
9,2244.299561,373.0410156
0,1629.514404,281.2127075
1,1629.583984,278.7221985
2,1629.018433,276.3873596
3,1627.831787,274.2239075
4,1626.059082,272.2612915
5,1623.753296,270.5342102
6,1620.986938,269.0801697
7,1617.846191,267.9257813
8,1614.424805,267.0948792
9,1610.819214,266.6029968
0,1973.134033,507.0719604
1,1971.010376,505.5917053
2,1965.886108,504.8570251
3,1958.622314,505.9168396
4,1950.167725,509.6327515
5,1941.430908,516.5373535
6,1933.161865,526.7283325
7,1925.875732,539.9241943
8,1919.829834,555.5293579
9,1915.119507,572.7084961
0,1627.341553,449.993103
1,1630.696167,456.255127
2,1630.886841,456.8918457
3,1627.931396,452.4490356
4,1622.212646,443.9584045
5,1614.358643,432.7243042
6,1605.123657,420.1175232
7,1595.276611,407.4078979
8,1585.532837,395.6386414
9,1576.454834,385.546875
0,1711.918213,260.2614136
1,1709.482666,256.1203003
2,1707.658569,253.2028809
3,1706.271729,251.2340546
4,1705.129272,249.9319153
5,1704.017822,249.0428009
6,1702.767822,248.372757
7,1701.252197,247.7948303
8,1699.407471,247.2505341
9,1697.235718,246.7331085
0,1841.408813,530.5341797
1,1839.966797,529.5116577
2,1837.62854,528.5953979
3,1834.623291,527.9387817
4,1831.168945,527.661438
5,1827.461304,527.8331909
6,1823.655029,528.4812622
7,1819.864258,529.5866699
8,1816.173218,531.09729
9,1812.632446,532.9274902
0,1994.989258,376.105896
1,1992.370361,376.4088135
2,1988.989258,376.4649353
3,1984.99292,376.3977356
4,1980.525024,376.3292236
5,1975.730713,376.3755188
6,1970.726318,376.624054
7,1965.626587,377.1391602
8,1960.53125,377.9651794
9,1955.522217,379.1096802
0,1947.171631,277.3412476
1,1945.52417,280.8410339
2,1942.621338,283.9807739
3,1938.674561,286.764679
4,1933.930054,289.2716064
5,1928.626343,291.5942993
6,1922.984619,293.8226624
7,1917.180908,295.9887695
8,1911.374268,298.0680237
9,1905.67749,300.0010681
0,2127.474365,425.2599487
1,2128.497314,425.0391541
2,2126.08252,422.6240845
3,2120.94043,418.7139282
4,2114.043945,414.0906677
5,2106.399414,409.4815063
6,2098.913574,405.4777222
7,2092.276855,402.4845581
8,2086.896729,400.7091064
9,2082.869141,400.175354
0,2364.210449,357.2169189
1,2366.470215,358.4871216
2,2366.642334,359.2658081
3,2364.5625,359.5775757
4,2360.371826,359.7615051
5,2354.438477,360.324646
6,2347.27124,361.8143005
7,2339.436523,364.6729126
8,2331.472412,369.1633301
9,2323.818115,375.3461914
0,2196.559814,412.2167053
1,2192.006348,422.1088257
2,2188.047852,431.9779358
3,2184.772949,441.2538147
4,2182.097412,449.3688354
5,2179.838623,455.8092346
6,2177.782471,460.178772
7,2175.699219,462.2529907
8,2173.407227,461.9925842
9,2170.804932,459.5264587
0,1700.489502,304.3612976
1,1697.419678,295.7707825
2,1692.320679,285.0933533
3,1685.89624,273.4007263
4,1678.89624,261.697113
5,1671.990967,250.8266907
6,1665.696533,241.4013977
7,1660.338501,233.7781525
8,1656.042603,228.0541534
9,1652.759766,224.113678
0,1980.042603,510.2765503
1,1978.614502,504.5830994
2,1976.853271,499.9127502
3,1974.74707,496.0178833
4,1972.250732,492.7009888
5,1969.300537,489.8314514
6,1965.820313,487.3683167
7,1961.799072,485.3842163
8,1957.290649,484.0159302
9,1952.395264,483.4179077
0,2325.196289,211.9989777
1,2322.090576,210.4668884
2,2315.749512,209.7205505
3,2307.30957,210.6263123
4,2297.906982,213.707077
5,2288.511963,219.1527557
6,2279.831055,226.7618713
7,2272.283936,236.002533
8,2265.994629,246.1419983
9,2260.871826,256.3611755
0,2203.100098,337.6065063
1,2200.68042,354.4658508
2,2198.820068,371.8189087
3,2197.431885,388.9026184
4,2196.364502,404.9895935
5,2195.39502,419.4675903
6,2194.294922,431.813324
7,2192.88501,441.649231
8,2191.025635,448.7686157
9,2188.640869,453.1295471
0,2087.791016,745.8031006
1,2077.65332,714.7658691
2,2057.558594,672.4429932
3,2031.247803,625.3831787
4,2002.709229,579.1967163
5,1975.455444,538.1367798
6,1952.081787,504.9100647
7,1934.091064,480.8529358
8,1921.967163,465.9627991
9,1915.207642,459.1536255
0,2157.785156,471.8763123
1,2171.234375,477.3341675
2,2178.336426,478.9378357
3,2178.340088,476.2437134
4,2171.713135,470.2920532
5,2159.842285,462.930603
6,2144.620605,456.1797791
7,2128.021973,451.7405396
8,2111.801514,450.7225647
9,2097.294678,453.5538025
0,2390.959473,401.9910889
1,2375.422852,413.7090759
2,2361.983643,428.7105408
3,2351.385498,446.2860718
4,2343.812988,465.4935913
5,2338.974365,485.2421265
6,2336.333008,504.4299927
7,2335.133057,522.0623169
8,2334.613281,537.335144
9,2334.084229,549.6620483
0,1780.720093,281.8747253
1,1780.197021,280.4396973
2,1775.390869,274.1615601
3,1767.092407,264.3463745
4,1756.398682,252.505249
5,1744.510376,240.1900635
6,1732.586304,228.8061829
7,1721.611084,219.4547119
8,1712.323608,212.8369446
9,1705.161743,209.2116394
0,2181.973877,449.130127
1,2187.067139,444.1764526
2,2191.113037,440.4102478
3,2193.353027,437.0929565
4,2193.408447,433.8753357
5,2191.277832,430.7535095
6,2187.276123,427.9600525
7,2181.917725,425.8321228
8,2175.799072,424.6931763
9,2169.496582,424.7828064
0,2379.524902,389.3310852
1,2374.535645,390.4338989
2,2369.745605,392.802002
3,2365.403564,396.3094482
4,2361.625244,400.7647095
5,2358.429199,405.9349976
6,2355.731689,411.5722046
7,2353.387939,417.4309082
8,2351.264648,423.2977905
9,2349.202393,429.0044556
0,2007.557617,542.0840454
1,2008.83374,542.262207
2,2007.916992,540.4677124
3,2005.117188,537.1781616
4,2000.87854,533.0111694
5,1995.723022,528.6109619
6,1990.170288,524.5619507
7,1984.653687,521.3131714
8,1979.509033,519.1516724
9,1974.963257,518.1694336
0,2431.003174,453.7456665
1,2430.046387,450.9761353
2,2428.677246,448.9050293
3,2426.768066,447.3696899
4,2424.227051,446.2822876
5,2421.016113,445.633606
6,2417.173584,445.4764709
7,2412.796143,445.9059143
8,2408.046631,447.0154419
9,2403.128418,448.8665466
0,2172.170166,381.2851563
1,2169.935547,382.6834717
2,2166.652344,385.5041809
3,2162.772461,389.8596497
4,2158.719971,395.6956177
5,2154.833252,402.7512512
6,2151.333252,410.5853577
7,2148.304688,418.6586914
8,2145.723877,426.3623657
9,2143.50293,433.1244507
0,2250.037842,458.3248596
1,2247.621094,464.0843201
2,2245.204346,470.536377
3,2242.867432,477.3853149
4,2240.647461,484.3208923
5,2238.544678,491.0488281
6,2236.523438,497.2935486
7,2234.531982,502.815918
8,2232.527832,507.4100647
9,2230.465332,510.9271851
0,1873.80542,337.099823
1,1871.03772,327.7912903
2,1864.85376,313.6851807
3,1856.196655,296.6598816
4,1846.146729,278.5677185
5,1835.763916,261.0093689
6,1825.966064,245.2045593
7,1817.424438,231.9533997
8,1810.533936,221.6168671
9,1805.388306,214.151535
0,2074.945068,493.1347656
1,2077.542236,489.5012817
2,2079.016602,487.3301697
3,2079.022705,485.9851685
4,2077.440918,485.0176697
5,2074.356689,484.1688843
6,2070.008545,483.3438416
7,2064.737061,482.557312
8,2058.925293,481.8860779
9,2052.933594,481.4250488
0,1974.567627,322.494873
1,1972.3396,323.1227112
2,1969.405884,324.5737915
3,1966.026367,326.8198242
4,1962.393188,329.7849426
5,1958.667236,333.348175
6,1954.937744,337.3572388
7,1951.246826,341.64505
8,1947.604736,346.0438232
9,1944.015381,350.3885193
0,2009.144775,214.8712463
1,2009.670654,214.993576
2,2007.273682,212.5078125
3,2002.434326,208.0844421
4,1995.814453,202.5442657
5,1988.140991,196.7121735
6,1980.112915,191.3040771
7,1972.311157,186.8707733
8,1965.212158,183.7663574
9,1959.117432,182.1295166
0,2099.455566,164.0072479
1,2100.310547,167.6953735
2,2100.742188,171.2122345
3,2100.403809,174.2687225
4,2099.086914,176.799057
5,2096.735352,178.9215546
6,2093.442871,180.89534
7,2089.403564,183.0279083
8,2084.894775,185.6006927
9,2080.202881,188.8293457
0,2128.113525,495.5756226
1,2128.819336,501.3595581
2,2128.684326,505.9851074
3,2127.676514,509.3347168
4,2125.835205,511.4420776
5,2123.245117,512.4568481
6,2120.030762,512.6080933
7,2116.346924,512.1668701
8,2112.362793,511.4127808
9,2108.257324,510.6087341
0,1895.055054,493.3968201
1,1894.777588,494.0786743
2,1894.307983,495.0287476
3,1893.637085,496.1410522
4,1892.747314,497.3375549
5,1891.639893,498.5629272
6,1890.326172,499.7868042
7,1888.81665,501.0011292
8,1887.134399,502.2167969
9,1885.308838,503.4633179
0,1927.686768,363.4240723
1,1926.910889,360.4881592
2,1925.251709,356.479187
3,1922.902588,351.718689
4,1920.052734,346.5151367
5,1916.881104,341.1408081
6,1913.532471,335.8087463
7,1910.11499,330.6790771
8,1906.70874,325.8522949
9,1903.359009,321.384552
0,1869.242188,281.7223816
1,1867.726196,278.6289368
